755	750	739	El capitulo. ¶ De como Roy blasquez saco su hueste. e leuo consigo los .vij. Jnfantes.El capitulo. ¶ De como Roy blasquez menazo a Munno salido. e se ouieran a matar y unos con otros.
756	751	740	El capitulo. ¶ De como Roy blasquez menazo a Munno salido. e se ouieran a matar y unos con otros.
757	752	741	El capitulo. ¶ De como lidiaron alli los moros con los xristianos. e murio y Munno salido. e fernand gonçalez ell uno de los .vij. hermanos. e los .cc. caualleros que eran con ellos.
758	753	742	El capitulo. ¶ De como murieron los .vij. Jnffantes. e los .cc. caualleros que los fueron ayudar.
759	754	743	De como fue soltado Gonçalo gustioz de la prision. e se fue pora Castiella a Salas a su lugar.
760	755	744	El capitulo. ¶ De la muerte del Rey don Ramiro. e de como corrieron los moros tierra de Portogal. e de Gallizia. fasta en sant yague. e otrossi; de como murieron de muerte uil e desonrrada
761		No number	Not to be included in the list of chapters
762	756	745	El Rey don Vermudo. el .ijo. delos Reys de Leon que por este nombre fueron llamados. Comiença se el Regnado del Rey don Vermudo. que Regno .xxi. despues del Rey don Pelayo El capitulo. ¶ De como mezclaron all Arçobispo de Santyague con el Rey don Vermudo. e del miraglo que dios y mostro en un toro.
763	757	746	El capitulo. ¶ De las mugieres que ouo este Rey don Ramiro
764	758	747	El capitulo. ¶ De como Almançor lidio con el Rey don Vermudo yl uencio. e llego fasta Leon.
765	759	748	El capitulo. ¶ De como Almançor cerco la Çibdad de Leon.
766	760	749	El capitulo. ¶ De como Almançor priso la Cibdad de Leon. e derribo las torres del muro.
767	761	750	Capitulo. ¶ De como Almançor ueno correr tierra de xristianos. e priso a Astorga.
768	762	751	El capitulo. ¶ De como Mudarra gonçalez mato a Roy blasquez. Et de como Almançor priso a Cayanca. e corrio tierra de xristianos.
769	763	752	El capitulo. ¶ De como Almançor ueno dos uezes correr tierra de xristianos
770	764	753	El capitulo. ¶ De como Almançor corrio Castiella e priso muchas uillas.
771	765	754	El capitulo. ¶ De como Almançor corrio tierra de xristianos. e llego fasta sant yague. e leuo ende las campanas.
772	766	755	El capitulo. ¶ De como Almançor fue uençudo. e de la su muerte.
773	767	756	El capitulo. ¶ De como aquel Abdelmelic Rey de Cordoua ueno correr tierra de xristianos. e fue uençudo. e de la fambre que ueno en Espanna por el peccado del Rey don Vermudo.
774	768	757	El capitulo. ¶ De como dio dios agua en la tierra. e de la muerte de aquel Rey don Vermudo.
775		No number	Not to be included in the list of chapters
776	769	758	El Rey don Alffonsso de Leon. veynt e segundo despues del Rey don Pelayo. El Regnado del Rey don Alffonso que Regno en Leon. e en Gallizia ueynt e segundo despues del Rey don Pelayo. e la estoria de los sus fechos se comiença. El capitulo. ¶ De como fue casado este Rey don Alffonso. e de la muerte de Abdelmelic.
777	770	759	El capitulo. ¶ De como Abderrahmen fue Rey de Cordoua. yl mataron.
778	771	760	El capitulo. ¶ De como Mahomat Almahadi priso a yssem Rey de Cordoua
779	772	761	El capitulo. ¶ De como el Rey don Alffonso dio su hermana por muger a Abdalla Rey de Toledo.
780	773	762	El capitulo. ¶ De como Mahomat Almohadi mato a todos los que se le alçaran.
781	774	763	El capitulo. ¶ De la muerte del Conde Garçi fernandez. e de como se alço su fijo don Sancho contra el; e de como los moros corrieron tierra de xristianos.
782	775	764	El Conde don Sancho de Castiella. Aqui comiença el Condado del Conde don Sancho fijo del Conde Garçi fernandez. e fue sennor de Castiella assi como lo fue su padre.
783	776	765	El capitulo. ¶ De como el Conde don Sancho corrio el Regno de Toledo e de Cordoua.
784	777	766	El capitulo. ¶ De como Çuleyma Rey de Cordoua mato a todos los que se le querien Alçar. ¶ Et de como lidiaron el Conde don Sancho e Çuleman con Mahomat Almahadi. e comol uencieron.
785	778	767	El capitulo. ¶ De la batalla que ouieron entre Mahomat Almahadi. e Çulema. e fue Çulema uençudo.
786	779	768	El capitulo. ¶ De como los de Cordoua fizieron prender a Mahomat Almahadi. e fizieron Rey a Yssem la segunda uez.
787	780	769	El capitulo. ¶ De como los Berberis corrien tierra de Cordoua. e de como fue a ellos el Rey Yssem.
788	781	770	El capitulo. ¶ De la postura que fizo el Conde don Sancho con Yssem Rey de Cordoua por los Castiellos quel dio.
789	782	771	El capitulo. ¶ De como Çulema priso Cordoua. e fuxo Yssem a Affrica.
790	783	772	El capitulo. ¶ De como Hayran Alhameri guerreaua a Çulema.
791	784	773	El capitulo. ¶ De como Hayram priso Almaria. ¶ Jahen. ¶ Baesça. ¶ Et Ariona.
792	785	774	El capitulo. ¶ De como Hali fue alçado Rey. e mato a Çulema. e de como Hayram fue uençudo e de la muerte de Hali.
793	786	775	El capitulo. ¶ De como los Berberis alçaron por Rey a Caçim. e de la muerte de Abderrahmen.
794	787	776	El capitulo. ¶ De como el Rey don Alffonso refizo la Cibdad de Leon. e enterro los huessos de los Reys
795	788	777	El capitulo. ¶ De como Cacim fue la segunda uez Rey de Cordoua. Et de como fuxo a Seuilla. yl priso despues Yahya. e como mataron los de Cordoua a Abderrahmen su Rey.
796	789	778	El capitulo. ¶ De como el Rey don Alffonso recibio los fijos del Conde don Vela por sus uassallos.
797	790	779	El capitulo. ¶ De como los de Cordoua mataron a Mahomat su Rey e alçaron a Yahia en su lugar. e de comol mataron otrossi. e del Rey Ydriz.
798	791	780	El capitulo. ¶ De como los de Cordoua tollieron el Regno a Yssem.
799	792	781	El capitulo. ¶ De como murio el Rey don Alffonso de Leon.
800		No number	Not to be included in the list of chapters
801	793	782	El Rey don Vermudo de Leon El Regnado del Rey don Vermudo de Leon el tercero. que Regno .xx e .iij. despues del Rey Pelayo. Et las Estorias del tiempo del su Regnado se comiençan. El capitulo. ¶ De como Regno el Rey don Vermudo. e de las sus buenas costumbres. ¶ Et de como fue casado con donna Teresa fija del Conde don Sancho de Castiella
802	794	783	El capitulo. ¶ Del comienço de la generation delos Reys de Nauarra.
803	795	784	El capitulo. ¶ Del Rey Garçi yenneguez. e de como su fijo don Sancho uencio a los moros en Pamplona.
804		No number	Not to be included in the list of chapters
805	796	785	El Rey don Garcia de Nauarra. El Regnado del Rey don Garçia de Nauarra. el que dixieron trembloso e los sus fechos se comiença.
806	797	786	El Rey don Sancho de Nauarra. El Regnado del Rey don Sancho de Nauarra al que dixieron el mayor.
807	798	787	El capitulo. ¶ De como fue desposado el Jnfant garcia. yl dieron el Castiello de Monçon.
808	799	788	El capitulo. ¶ De como mataron a este Jnffant garcia.
809	800	789	El capitulo. ¶ De como murieron aquellos traydores Condes fijos del Conde don Vela.
810	801	790	El capitulo. ¶ Del Rey don Sancho el mayor. e del linnage de los Reys de Nauarra.
811	802	791	De como los fijos del Rey don Sancho de Nauarra el mayor mezclaron a la Reyna donna Eluira su madre.
812	803	792	El Rey don Ramiro primero Rey de Aragon. El Capitulo. ¶ Del Rey don Ramiro e del linnage de los Reys de Aragon.
813	804	793	El Rey don Sancho .ijo. Rey de Aragon. Capitulo. ¶ De como fue presa Huesca.
814	805	794	El Rey don Pedro .iijo. Rey de Aragon. Capitulo. ¶ Del Regnado del Rey don Pedro. tercero Rey de Aragon.
815	806	795	El Rey don Ramiro .iiijo. Rey de Aragon Del Regnado de don Ramiro quarto Rey de Aragon. El capitulo del desacuerdo de los Aragoneses. e de como Regno don Ramiro el monge.
816	807	796	El Rey don Alffonsso de Aragon. Del Regnado de don Alffonso .vijo. Rey de Aragon
817	808	797	El capitulo. ¶ Del Rey don Pedro de Aragon e de la su muerte.
818	809	798	El Capitulo. ¶ Del Rey don Jaymes e de sus fijos. e de sus Ricos omnes.
819	810	799	El capitulo. ¶ Delo que acaescio al Rey don Sancho en Palencia con el puerco montes. e de como fallo la eglesia de sant Antolin.
820	811	800	El capitulo. ¶ Del casamiento del Rey don fernando con la hermana del Rey don Vermudo.
821	812	801	El capitulo. ¶ De como lidiaron el Rey don Vermudo de Leon e el Rey don fernando de Castiella. e fue y muerto el Rey de Leon.
822	813	802	El Rey don fernando primero Rey de Castiella El Regnado del Rey don fernando el primero que Regno en Castiella e en Leon .xx. e quarto despues del Rey don Pelayo se comiença.El Capitulo. ¶ Dell ayuntamiento de los Regnos de Castiella e de Leon. e de los fijos deste Rey don fernando.
823	814	No number	El capitulo. ¶ Del comienço de la Estoria del Rey don fernando el Magno.
824	815	803	El capitulo. ¶ De como el Rey don Garcia quisiera prender al Rey don fernando su hermano quel fuera uer en su dolencia. e del desamor de amos.
825	816	804	El capitulo. ¶ De como lidiaron el Rey don fernando e el Rey don Garcia amos hermanos en Athapuerca. emurio y el Rey don Garcia.
826	817	805	De como el Rey don fernando priso Senna. e Viseo. e otros castiellos en Portogal.
827	818	806	De como el Rey don fernando priso la Çibdad de Lamego.
828	819	807	El capitulo. De como este Rey don fernando el Magno priso a Coymbra.
829	820	808	El capitulo. ¶ De como corrio el Rey don fernando el magno tierra de moros. e destruxo el Regno de Toledo.
830	821	809	El capitulo. ¶ De como este Rey don fernando corrio tierra de Luzenna e de Guadalquiuir. e se torno Habet Almucamiz Rey de Seuilla su uassallo.
831	822	810	El capitulo. ¶ De como el Rey don fernando el magno enuio por el cuerpo de sant Esidro a Seuilla e lo enterro en Leon.
832	823	811	El capitulo. ¶ Delas Reliquias de los santos que el Rey don fernando el magno partio por sus Regnos.
833	824	812	El capitulo. ¶ De las piadosas e santas obras del Rey don fernando el magno aun. e dela muerte del. e dela de su mugier la Reyna donna Sancha.
834	825	813	El capitulo. ¶ De como el Rey don fernando seyendo cierto del dia del su finamiento; partio los Regnos e las tierras a sus fijos. e dio su parte a las fijas.
835	826	814	El Regnado del Rey don Sancho el segundo que Regno .xxvo. despues del Rey don Pelayo. e la Estoria de sus fechos se comiença. El capitulo. ¶ De como este Rey don Sancho fizo en el comienço de su Regnado.
836	827	815	El capitulo. ¶ De como el Rey don Sancho se apodero e fue sobre Saragoça.
837	828	816	El capitulo. ¶ De como el Rey don Sancho de Castiella lidio con el Rey don Ramiro de Aragon.
838	829	817	El capitulo. ¶ De como conseio Roy diaz el Çid al Rey don Sancho sobre lo que querie fazer contral Rey don Garcia su hermano.
839	830	818	El capitulo. ¶ De como el Rey don Sancho enuio desfiar al Rey don Garcia su hermano.
840	831	819	El capitulo. ¶ De como los caualleros del Rey don Garçia se quitauan del.
841	832	820	El capitulo. ¶ De como el Rey don Sancho e el Rey don Garcia lidiaron. e de como uencio la primera uez el Rey don Sancho al Rey don Garçia.
842	833	821	El capitulo. ¶ De como el Rey don Garcia se conseio con sus uassallos. e fue demandar ayuda a los moros contra el Rey don Sancho su hermano.
843	834	822	El capitulo. ¶ De como priso el Rey don Garcia al Rey don Sancho. e le libro Aluar hannez un su cauallero.
844	835	823	El capitulo. ¶ De como el Rey don Sancho lidio la segunda uez con el Rey don Garcia. yl priso. e echol en fierros. e metiol en el Castiello de Luna.
845	836	824	El capitulo. ¶ De como lidiaron el Rey don Sancho de Castiella. e el Rey don Alffonso de Leon en Llantada la primera uez. e fue uençudo el Rey don Alffonso.
846	837	825	El capitulo. ¶ De como lidiaron la segunda uez en Gulpegera el Rey don Alffonso e el Rey don Sancho. e fueron presos amos. e prisieronse ell uno all otro. e fue librado el Rey don Sancho por Roy diaz mio Çid.
847	838	826	l capitulo. ¶ De como el Rey don Alffonso se fue pora Almemon Rey de Toledo.
848	839	827	El capitulo. ¶ De la caça. e de los signos que parescieron en este Rey don Alffonsso.
849	840	828	El Capitulo. ¶ De como el Rey don Sancho ouo el Regno de Leon.
850	841	829	El Capitulo. ¶ De como el Rey don Sancho tomo a la Jnffante donna Eluira su hermana la Villa de Toro. e la meatat dell Jnfantado. e la otra meatat a donna Vrraca.
851	842	830	El capitulo. ¶ De como el Rey don Sancho cerco Çamora.
852	843	831	El capitulo. ¶ De como el Rey don Sancho enuio dezir a su hermana donna Vrraca quel diesse Çamora.
853	844	832	El Capitulo. ¶ Dell acuerdo que ouo la Jnffante donna Vrraca con los de Çamora si darie la Villa al Rey don Sancho.
854	845	833	El capitulo. ¶ De como mando el Rey don Sancho con sanna al Çid quel saliesse de la tierra. e de comol enuio.
855	846	834	El capitulo. ¶ De como el Rey don Sancho combatio Çamora. e del conseio que dio Arias gonçalez a donna Vrraca.
856	847	835	El capitulo. ¶ De como el Rey don Sancho recibio por uassallo a Vellidadolffo. e le dixieron los de Çamora que se guardasse dell.
857	848	836	El capitulo. ¶ De como Vellid Adolffo mato al Rey don Sancho. e de lo que y fizo Roy diaz Çid campeador.
858	849	837	El capitulo. ¶ De como Vellidadolfo  fue preso.
859	850	838	El capitulo. ¶ De la muerte del Rey don Sancho.
860	851	839	El capitulo. ¶ De como Diago ordonnez repto a los de Çamora. e delo que y dixo don Arias gonçalez.
861	852	840	El capitulo. ¶ De como el Rey don Alffonso se ueno de Toledo.
862	853	841	El capitulo. ¶ De como fallaron por derecho que quien reptaua conceio que auie a lidiar con cinco uno enpos otro.
863	854	842	El capitulo. ¶ De como uencio Diag ordonnez a Pedrarias yl mato.
864	855	843	El capitulo. ¶ De como uencio Diago ordonnez a Diag arias yl mato.
865	856	844	El capitulo. ¶ De como uencio Diag ordonnez a Rodrig arias yl mato.
866	857	845	El capitulo. ¶ De como uinieron los Leoneses e los Castellanos al Rey don Alffonso. yl recibieron por sennor. e de la yura quel tomo el Çid.
867	858	846	El capitulo. ¶ De las buenas obras e de las uertudes deste Rey don Alffonso.
868	859	847	El capitulo. ¶ De las mugeres e de los fijos que ouo este Rey don Alffonso.
869	860	848	El capitulo. ¶ De como el Rey don Alffonsso fue ayudar a Almemon Rey de Toledo contral Rey de Cordoua.
870	861	849	El capitulo. ¶ De como Roy diaz. el Çid lidio con Almundafar Rey de Granada. e con los Ricos omnes de Castiella
871	862	850	El capitulo. ¶ De como Roy diaz el Çid fue mezclado con el Rey don Alffonsso e echado de tierra.
872	863	851	El capitulo. ¶ De como Roy diaz el Çid llego sus parientes e sus uassallos. e salio con ellos de tierra al Rey don Alffonsso su sennor.
873	864	852	El capitulo. ¶ De las compannas que se llegaron al Çid pues que sopieron que se yua de la tierra. e como se partio de sant pedro e se fue pora tierra de moros.
874	865	853	El capitulo. ¶ De como el Çid priso el Castiello de Castreion.
875	866	854	El capitulo. ¶ De como non dexo el Çid el Castiello de Castreion. e fue adelant e gano Alcocer.
876	867	855	El capitulo. ¶ Dela batalla que ouo el Çid con el Rey fariz e con Galbe.
877	868	856	El capitulo. ¶ De como el Çid uencio al Rey feriz. e al Rey Galbe.
878	869	857	El capitulo. ¶ De como el Çid se fue del Castiello de Alcaçar. e poso sobre Mont real.
879	870	858	El capitulo. ¶ De como fue a Aluar hannez minnaya con el Rey don Alffonsso.
880	871	859	El capitulo. ¶ De como fizo el Çid estando en aquel poyo de sobre Mont Real.
881	872	860	El capitulo. ¶ De como el Çid corrio tierras de Alcamiz. e lidio con el Conde Remont berenguel. e comol priso.
882	873	861	El capitulo. ¶ De como solto el Çid al Conde Remont berenguel de la prision. e lo enuio pora su tierra.
883	874	862	El capitulo. ¶ De como el Çid desbarato los .c. e .L. caualleros del Rey don Pedro de Aragon. e gano tierras de Burriana.
884	875	863	El capitulo. ¶ De como lidio el Çid con Abenalhage. e con el Conde de Barçilona. e con otros Condes. e los uencio.
885	876	864	El capitulo. ¶ De como el Rey don Alffonso fue sobrel Castiello de Rueda. e mataron y all jnffant don Ramiro e al Conde don Gonçalo.
886	877	865	El Capitulo. ¶ De como Roy diaz el Çid preso al Rey don Pedro de Aragon. e a otros muchos otros altos omnes con el. e tornosse el Çid pora Castiella al Rey don Alffonso.
887	878	866	El capitulo. ¶ De como el Rey don Alffonso tollio los panes e las frutas a Toledo. e poblo Estremadura.
888	879	867	El capitulo. ¶ De como el Rey don Alffonso gano Toledo. e todas las otras Villas de su termino.
889	880	868	El capitulo. ¶ De las Villas e de los logares que este Rey don Alffonso gano despues que ouo Toledo. segund que ell Arçobispo don Rodrigo las dize por el latin.
890	881	869	El capitulo. ¶ Del tiempo que la Çibdad de Toledo fue conquista. por fuerça. e por el seso deste Rey don Alffonso.
891	882	870	El capitulo. ¶ Del donadio que este Rey don Alffonsso dio a la eglesia de Toledo.
892	883	871	El capitulo. ¶ De como la mezquita de los moros fue fecha en Toledo eglesia de xristianos.
893	884	872	El capitulo. ¶ Del demudamiento dell officio toledano en la santa eglesia.
894	885	873	El capitulo. ¶ De como fizieron los clerigos de Eglesia de Toledo contra su primas. e se torno el dela carrera de Roma do yua. e ordeno su eglesia e se torno pora ella.
895	886	874	El capitulo. ¶ Dela discordia poro fue despuesto Burdino.
896	887	875	El capitulo. ¶ Dela cerca de Alcala. e de como la priso el primas don Bernaldo.
897	888	876	El capitulo. ¶ Del torno deste Rey don Alffonso a tierra de Castiella e de Leon. ¶ Et dela muerte del Rey don Garcia e de Donna Vrraca. e donna Eluira sus hermanas.
898	889	877	El capitulo. ¶ De como yahia Alcadir nieto de Almemon fue recebido en Valencia.
899	890	878	El capitulo. ¶ De los grandes pechos que echo en valencia aquel nieto de Almemon.
900	891	879	El capitulo. ¶ De como Alcadir Rey de valencia fue sobre Abenacor que tenie Xatiua.
901	892	880	El capitulo. ¶ De como el Rey de Valencia fuxo de Xatiua que tenie el cercada.
902	893	881	El capitulo. ¶ De como Aluar hannez fue correr tierras de Abenhut.
903	894	882	El capitulo. ¶ De como el Rey don Alffonso recibio por suyo al fijo de Abubecar por ell auer quel daua cada anno.
904	895	883	El capitulo. ¶ De la razon por que los Almorauides passaron a Espanna. e de la muerte de Abenabeth Rey de Seuilla.
905	896	884	El capitulo. ¶ De como cercaron los moros a Vcles. e dela muerte dell Inffant don Sancho.
906	897	885	El capitulo. ¶ De como el Rey don Alfonso cerco en Cordoua a Almiramamolin. e como priso a Abdalla. yl mando quemar.
907	898	886	Capitulo. ¶ De como el Rey don Alffonso fue cercar Saragoça. e se leuanto de sobrella; pora acorrer a la tierra. quel entrauan moros por ella. e esto era por que el non era y.
908	899	887	El capitulo. ¶ Dela batalla que el Rey don Alffonso ouo con aquel Yuçaf Abentexefin Rey delos Almorauides cerca Badaioz.
909	900	888	El capitulo. ¶ De como el Rey don Alffonso corrio de cabo tierra de moros.
910	901	889	El capitulo. ¶ De como el Rey de Denia e de Tortosa fue cercar valencia.
911	902	890	El capitulo. ¶ De como el Rey don Alffonso fue correr tierra de moros. e se fue el Çid pora Saragoça e dend a Valencia con el Rey de Saragoça.
912	903	891	El capitulo. ¶ Delo que dixo el Çid Al Rey de Saragoça sobre pleyto de Valencia. e de como fue el Çid cercar el Castiello de Xerica.
913	904	892	El capitulo. ¶ Delo que enuio dezir el Çid al Rey don Alffonso. e de como ueno cercar Valencia el sennor de Barçilona. e se fue dend por el Çid Roy Diaz.
914	905	893	El capitulo. ¶ De como Roy Diaz Çid corrio tierra de moros. e ueno sobrell el Conde de Barçilona.
915	906	894	El capitulo. ¶ Delas cartas que se enuiaron uno a otro el Conde e el Çid.
916	907	895	El capitulo. ¶ De como el Çid lidio la segunda uez con el Conde de Barçilona yl uençio.
917	908	896	El capitulo. ¶ Delos Castiellos que  pechauan al Çid. e delo que el enuio dezir al Rey de Saragoça. e de como cercaron los Almorauides el Castiello que dizen Alaedo.
918	909	897	¶ Capitulo .lij. de commo yahy el Rey de ualencia salio del alcaçar por los almorauides
919	910	898	Capitulo .liij dela muerte del Rey de valencia.
920	911	899	¶ Capitulo .liiij delas alegrias que fazien los de valencia con abeniaf despues que fizo matar al Rey.
921	912	900	Capitulo .lv. delas cartas que enbio el çid a abeniaf.
922	913	901	.Capitulo .Lvi. dela abenencia que ouo el con el çid con abenrraçia e de commo cerco el castiello de Jubla
923	914	902	
924	915	903	Capitulo Lviiio commo el çid combro la tierra e el auer que los de valencia enbiauan alent mar e de commo priso el castiello de Jubla que touiera cercado.
925	916	904	.Capitulo Lix. de commo el çid gano el arraual que dizen el alcudia e commo salieron los almorauides de valencia
926	917	905	.Capitulo .lx. de commo sopieron los moros de valencia que los almorauides se tornauan de cabo. et del acuerdo que tomaron sobre esto abeniaf et el adelantado de xatiua.
927	918	906	.Capitulo .lxi. de commo el Cid corrio el castiello de aluarrazin et commo fue ferido en la garganta muy mal
928	919	907	¶ Capitulo .lxij de commo el çid e abenalfax enbiaron vna carta al adelantrado delos almorauides
929	920	908	.Capitulo .lxiij. de commo abeniaf dio vna huerta que  era cerca de valencia al Çid.
930	921	908b	
931	922	909	¶ capitulo sesenta e cinco de commo el cid vedo las entradas e las salidas de valencia e de commo la combatio muy amenudo e delas razones delos viersos que fizo el moro sabio en razon del duelo por que se perderie valencia
932	923	910	Como alha raxi alfaqui departio estas razones contra el pueblo de valencia
933	924	911	
934	925	912	¶ Capitulo .lxvio de commo abeniaf non touo la postura que puso con el çid e del muy grant arrequexamiento en que el çid touo alos de valencia por ello
935	926	913	¶ Capitulo sessenta e siete de commo abeniaf enbio demandar acorro al Rey de çaragoça
936	927	914	¶ Capitulo .lxviijo de como el Rey de caragoca enbio sus mandaderos al Çid et commo abeniaf priso a Abengib et descabeço asus conpanneros.
937	928	915	¶ Capitulo sessenta e nueue de commo el çid conbatio a valencia e commo los moros ouieron su acuerdo de auer pleytesia con el.
938	929	916	¶ Capitulo setenta de la pleytesia que puso el çid con los de valencia et de commo fue aplazada
939	930	917	¶ Capitulo lxxio de commo el çid ouo la cibdat de valencia segunt la pleytesia que auemos dicho
940	931	918	¶ Capitulo .lxxijo de como el çid entro en la noble cidat de valencia et de muchas e muy nobles razones que ouo con los moros
941	932	919	Capitulo lxxiij de commo el çid mando prender a abeniaf et delas posturas que puso con los moros de valencia.
942	933	920	¶ Capitulo .lxxiiijo de commo el çid mando  matar a abeniaf et de commo entro en la noble cibdat de valencia e commo mando matar atodos aquellos que se acertaron en la muerte del rey de valençia
943	934	921	¶ Capitulo setenta e çinco de commo los moros vaziaron la noble Cibdat de valencia 
944	935	922	Capitulo lxxvi de commo el çid vençio al Rey de seuilla e del muy grant algo que gano. Et de commo fizieron obispo en la noble cibdat de valencia
945	936	923	Capitulo lxxvij de commo el çid enbio por sus fijas et por su muger e en commo enbio el auer alos mercadores de burgos por quitar el omenage que les fiziera.
946	937	924	Capitulo setenta e ocho de commo llegaron avalencia dona ximena et sus fijas. Et de commo las Rescebio el çid
947	938	925	¶ Capitulo setenta e nueue de commo el çid Ruy diaz vençio al Rey Jnnes Rey de marruecos quel uino cerçar a valencia
948	939	926	Capitulo ochenta del noble presente que el Çid embio al Rey Don alfonso su sennor.
949	940	927	¶ Capitulo lxxxio delas vistas que el çid ouo con el Rey Don alfonso et commo desposo sus fijas conlos Jnfantes de Carrion.
950	941	928	Capitulo .lxxxij. delas muy nobles bodas et estrannas que el Çid fizo asus fijas con los Jnfantes de carrion en la noble cibdat de Valencia
951	942	929	¶ Capitulo lxxxiii de commo se solto el leon de valencia e del mal acuerdo que los Jnfantes de carrion fablaron con su tio suer goncalez
952	943	930	¶ Capitulo de commo vn mensaiero del rey bucar vino al Çid a valencia et dela Respuesta quel dio el çid e de commo ordeno su fecho pora salir ala fazienda.
953	944	931	¶ Capitulo. lxxxv de commo el çid vençio al Rey bucar de tunez et alos xxix Reyes en el campo de quarto que es çerca valencia.
954	945	932	Capitulo lxxxvi de commo los Jnfantes de carrion demandaron sus mugeres al çid por leuar las asu tierra et del grant algo queles dio el çid.
955	946	933	¶ Capitulo lxxxvii de commo los Jnfantes de carrion leuaron asus fijas del Cid Ruy diaz e dela muy grant desonrra que les fizieron en el Robredo de Corpes
956	947	934	¶ Capitulo ochenta et ocho de commo los Jnfantes de carrion firieron asus mugeres et commo las fallo su primo ordonno.
957	948	935	Capitulo. lxxxix commo pero sanchez e los çient caualleros demandaron alos Jnfantes por sus sennoras fijas del Çid Ruy diaz.
958	949	936	¶ Capitulo .xca. commo ordonno oyo las bozes que dauan donna sol. et dona eluira fijas del Çid ruy diaz
959	950	937	¶ Capitulo xcoj de commo aluar fanez minaya e pero bermudez leuaron las duennas dally donde estauan a molina
960	951	938	¶ Capitulo xcoij de commo el Rey moro abencanon que era sennor de molina e vassallo del çid fue con sus fijas de Molina a Valençia.
961	952	939	Capitulo xciij de commo el çid Ruy diaz se guyso pora yr alas cortes a toledo et de commo el Rey Don afonso lo Rescebio mucho onrrada mientre
962	953	940	¶ Capitulo xciiijo de commo se ayunto la corte en la cibdat de Toledo en los palacios que dizen de galiana
963	954	941	Capitulo xcv. de como se Razono el çid Ruy diaz enla corte antel Rey don alfonso e de commo cobro las espadas colada e tizon e todas otras joyas que diera alos infantes de carrion
964	955	942	¶ Capitulo xcvi de commo el cid Rebto alos Jnfantes de carrion antel Rey Don Alfonso e dela primera Respuesta quel dieron 
965	956	943	¶ Capitulo .xcvij delos Rieptos que fizieron las compannas del çid et mando el Rey que lidiassen
966	957	944	¶ Capitulo xcviiio. de commo fueron desposadas las fijas del çid con las infantes de nauarra et de aragon
967	958	945	¶ Capitulo xcixo de commo el çid se partio delas cortes de toledo et se torno pora valencia et commo castigo alos sus caualleros que auien alidiar commo fiziessen
968	959	946	¶ Capitulo Co de commo los caualleros que dexo el Çid que lidiassen por el Riepto que fue fecho en la corte de toledo uençieron alos Jnfantes de carrion e asu tio suer gonzales e se tornaron o era el çid su sennor.
969	960	947	¶ Capitulo .Cjo. del muy estranno et del muy noble presente que el grant soldan de persia enbio al çid Ruy diaz
970	961	948	¶ Capitulo .C.ij delas que ouieron entressi e el almoxerif del çid et el mensagero del grant soldan de persia. 
971	962	949	¶ Capitulo .C.iij delas muy nobles et muy onrradas bodas que el cid fizo con sus fijas conlos Jnfantes de nauarra e de aragon et delos muy grandes aueres que les dio en la Çibdat de valencia.
972	963	950	¶ Capitulo C.iiijo de commo los Jnfantes de nauarra e de aragon yernos del çid se fueron pora sus logares con sus mugeres.
973	964	951	¶ Capitulo .C.vo de commo el çid Ruy diaz torno xristiano al moro alfaqui de valencia Et pusol nombre Gil diaz. et fizol tan su priuado que toda su fazienda dexo en el.
974	965	952	¶ Caplo c.vi de commo san Pedro vino en vision al çid Ruy diaz e le dixo quando auie afinar e delas fablas que el Cid Ruy diaz ouo con sus Ricos omnes sobre esta Razon 
975	966	953	¶ Capitulo C.vijo de commo el Çid se confesso et de commo castigo sus conpanas en commo fiziessen despues que el fuesse muerto
976	967	954	¶ Capitulo .c viijo dela muerte del çid Ruy diaz e de commo fizo su testamento
977	968	955	¶ Capituo. çient e ix de commo el Rey bucar de tunez veno sobre valencia la segunda vez et la conbatien de cada el dia
978	969	956	¶ Capitulo .C.xo de commo bucar e los xxvi. Reyes moros fueron desbaratados ante la çibdat de valencia por ayuda del apostol sanctiago despues dela muerte del çid
979	970	957	Capitulo C.xi de commo los moros que estauan enel arraual del alcudia cobraron la çibdat de valencia e las tiendas et todo el muy grant auer que el Rey bucar dexara en el campo quandol desbarataron la conpanna del çid
980	971	958	¶ Capitulo xii de commo los Jnfantes de nauarra et de aragon vinieron fazer onrra al Cid Ruy diaz e de commo los Recebieron la conpanna del Çid
981	972	959	¶ Capitulo C.xiij de commo el Rey don alfonso fue onrrar al Çid et su sepultura
982	973	960	¶ Capitulo .C.xiiijo dela muerte de donna ximena muger del çid Ruy diaz et de commo vinieron sus fijas a su enterramiento
983	974	961	¶ Capitulo .C.xv. del miraclo que dios mostro por el cuerpo del çid Ruy diaz et de commo fue soterrado
984	975	962	¶ Capitulo .C.xvj. de commo el Judio se torno xristiano et se conuertio e dela muerte de gil diaz
985	976	963	El capitulo. ¶ De como este Rey don Alffonso el seteno en su torno de su corredura que fizo en tierra de moros se ueno pora Toledo con su hueste. e de como donna vrraca su fija caso con el Rey de Aragon.
986	977	964	El capitulo. ¶ Dela muerte de Rey don Alffonso. e del miraglo que contescio en su finamiento.
987	978	965	El capitulo. ¶ De como se partieron el Rey don Alffonsso de Aragon. e la Reyna donna vrraca de castiella.
